,chi,metric,val_idx,vs_method,score
1673,chi_0.75,roc_auc,113,GBT,0.61417
1674,chi_0.75,roc_auc,114,GBT,0.57948
1675,chi_0.75,roc_auc,115,GBT,0.62468
1676,chi_0.75,roc_auc,116,GBT,0.60335
1677,chi_0.75,roc_auc,117,GBT,0.60773
1678,chi_0.75,roc_auc,118,GBT,0.56613
1679,chi_0.75,roc_auc,119,GBT,0.57719
1680,chi_0.5,nef,0,GBT,0.27211
1681,chi_0.5,nef,1,GBT,0.30137
1682,chi_0.5,nef,2,GBT,0.34247
1683,chi_0.5,nef,3,GBT,0.32192
1684,chi_0.5,nef,4,GBT,0.29252
1685,chi_0.5,nef,5,GBT,0.32192
1686,chi_0.5,nef,6,GBT,0.30822
1687,chi_0.5,nef,7,GBT,0.32877
1688,chi_0.5,nef,8,GBT,0.30137
1689,chi_0.5,nef,9,GBT,0.26531
1690,chi_0.5,nef,10,GBT,0.26027
1691,chi_0.5,nef,11,GBT,0.27397
1692,chi_0.5,nef,12,GBT,0.29252
1693,chi_0.5,nef,13,GBT,0.28767
1694,chi_0.5,nef,14,GBT,0.28082
1695,chi_0.5,nef,15,GBT,0.25342
1696,chi_0.5,nef,16,GBT,0.28767
1697,chi_0.5,nef,17,GBT,0.29252
1698,chi_0.5,nef,18,GBT,0.29452
1699,chi_0.5,nef,19,GBT,0.21918
1700,chi_0.5,nef,20,GBT,0.35616
1701,chi_0.5,nef,21,GBT,0.29932
1702,chi_0.5,nef,22,GBT,0.32877
1703,chi_0.5,nef,23,GBT,0.33562
1704,chi_0.5,nef,24,GBT,0.35374
1705,chi_0.5,nef,25,GBT,0.24658
1706,chi_0.5,nef,26,GBT,0.31507
1707,chi_0.5,nef,27,GBT,0.25342
1708,chi_0.5,nef,28,GBT,0.31973
1709,chi_0.5,nef,29,GBT,0.29452
1710,chi_0.5,nef,30,GBT,0.28082
1711,chi_0.5,nef,31,GBT,0.29452
1712,chi_0.5,nef,32,GBT,0.32653
1713,chi_0.5,nef,33,GBT,0.28082
1714,chi_0.5,nef,34,GBT,0.29452
1715,chi_0.5,nef,35,GBT,0.25342
1716,chi_0.5,nef,36,GBT,0.27891
1717,chi_0.5,nef,37,GBT,0.27397
1718,chi_0.5,nef,38,GBT,0.30822
1719,chi_0.5,nef,39,GBT,0.22603
1720,chi_0.5,nef,40,GBT,0.2585
1721,chi_0.5,nef,41,GBT,0.33562
1722,chi_0.5,nef,42,GBT,0.21233
1723,chi_0.5,nef,43,GBT,0.29452
1724,chi_0.5,nef,44,GBT,0.28767
1725,chi_0.5,nef,45,GBT,0.27891
1726,chi_0.5,nef,46,GBT,0.29452
1727,chi_0.5,nef,47,GBT,0.30822
1728,chi_0.5,nef,48,GBT,0.30137
1729,chi_0.5,nef,49,GBT,0.31293
1730,chi_0.5,nef,50,GBT,0.26712
1731,chi_0.5,nef,51,GBT,0.30822
1732,chi_0.5,nef,52,GBT,0.26531
1733,chi_0.5,nef,53,GBT,0.31507
1734,chi_0.5,nef,54,GBT,0.29452
1735,chi_0.5,nef,55,GBT,0.32192
1736,chi_0.5,nef,56,GBT,0.26027
1737,chi_0.5,nef,57,GBT,0.31973
1738,chi_0.5,nef,58,GBT,0.28767
1739,chi_0.5,nef,59,GBT,0.32192
1740,chi_0.5,nef,60,GBT,0.27891
1741,chi_0.5,nef,61,GBT,0.22603
1742,chi_0.5,nef,62,GBT,0.25342
1743,chi_0.5,nef,63,GBT,0.26712
1744,chi_0.5,nef,64,GBT,0.28767
1745,chi_0.5,nef,65,GBT,0.33333
1746,chi_0.5,nef,66,GBT,0.29452
1747,chi_0.5,nef,67,GBT,0.27397
1748,chi_0.5,nef,68,GBT,0.2517
1749,chi_0.5,nef,69,GBT,0.32192
1750,chi_0.5,nef,70,GBT,0.24658
1751,chi_0.5,nef,71,GBT,0.25342
1752,chi_0.5,nef,72,GBT,0.26531
1753,chi_0.5,nef,73,GBT,0.23973
1754,chi_0.5,nef,74,GBT,0.29452
1755,chi_0.5,nef,75,GBT,0.32192
1756,chi_0.5,nef,76,GBT,0.28767
1757,chi_0.5,nef,77,GBT,0.29252
1758,chi_0.5,nef,78,GBT,0.30137
1759,chi_0.5,nef,79,GBT,0.31507
1760,chi_0.5,nef,80,GBT,0.26027
1761,chi_0.5,nef,81,GBT,0.2517
1762,chi_0.5,nef,82,GBT,0.30822
1763,chi_0.5,nef,83,GBT,0.30822
1764,chi_0.5,nef,84,GBT,0.28767
1765,chi_0.5,nef,85,GBT,0.31973
1766,chi_0.5,nef,86,GBT,0.26027
1767,chi_0.5,nef,87,GBT,0.29452
1768,chi_0.5,nef,88,GBT,0.28082
1769,chi_0.5,nef,89,GBT,0.26531
1770,chi_0.5,nef,90,GBT,0.29452
1771,chi_0.5,nef,91,GBT,0.28767
1772,chi_0.5,nef,92,GBT,0.27891
1773,chi_0.5,nef,93,GBT,0.32877
1774,chi_0.5,nef,94,GBT,0.24658
1775,chi_0.5,nef,95,GBT,0.30822
1776,chi_0.5,nef,96,GBT,0.33333
1777,chi_0.5,nef,97,GBT,0.27397
1778,chi_0.5,nef,98,GBT,0.32877
1779,chi_0.5,nef,99,GBT,0.26027
1780,chi_0.5,nef,100,GBT,0.25342
1781,chi_0.5,nef,101,GBT,0.29932
1782,chi_0.5,nef,102,GBT,0.27397
1783,chi_0.5,nef,103,GBT,0.31507
1784,chi_0.5,nef,104,GBT,0.31293
1785,chi_0.5,nef,105,GBT,0.30137
1786,chi_0.5,nef,106,GBT,0.26027
1787,chi_0.5,nef,107,GBT,0.30137
1788,chi_0.5,nef,108,GBT,0.26531
1789,chi_0.5,nef,109,GBT,0.26027
1790,chi_0.5,nef,110,GBT,0.30137
1791,chi_0.5,nef,111,GBT,0.25342
1792,chi_0.5,nef,112,GBT,0.27211
1793,chi_0.5,nef,113,GBT,0.23973
1794,chi_0.5,nef,114,GBT,0.30822
1795,chi_0.5,nef,115,GBT,0.31507
1796,chi_0.5,nef,116,GBT,0.2449
1797,chi_0.5,nef,117,GBT,0.29452
1798,chi_0.5,nef,118,GBT,0.27397
1799,chi_0.5,nef,119,GBT,0.30137
1800,chi_0.5,roc_auc,0,GBT,0.68061
1801,chi_0.5,roc_auc,1,GBT,0.71469
1802,chi_0.5,roc_auc,2,GBT,0.73798
1803,chi_0.5,roc_auc,3,GBT,0.73157
1804,chi_0.5,roc_auc,4,GBT,0.74393
1805,chi_0.5,roc_auc,5,GBT,0.71504
1806,chi_0.5,roc_auc,6,GBT,0.70576
1807,chi_0.5,roc_auc,7,GBT,0.75819
1808,chi_0.5,roc_auc,8,GBT,0.74041
1809,chi_0.5,roc_auc,9,GBT,0.66451
1810,chi_0.5,roc_auc,10,GBT,0.69323
1811,chi_0.5,roc_auc,11,GBT,0.65436
1812,chi_0.5,roc_auc,12,GBT,0.72177
1813,chi_0.5,roc_auc,13,GBT,0.73131
1814,chi_0.5,roc_auc,14,GBT,0.67894
1815,chi_0.5,roc_auc,15,GBT,0.70784
1816,chi_0.5,roc_auc,16,GBT,0.69773
1817,chi_0.5,roc_auc,17,GBT,0.71293
1818,chi_0.5,roc_auc,18,GBT,0.68649
1819,chi_0.5,roc_auc,19,GBT,0.66884
1820,chi_0.5,roc_auc,20,GBT,0.68807
1821,chi_0.5,roc_auc,21,GBT,0.68379
1822,chi_0.5,roc_auc,22,GBT,0.69862
1823,chi_0.5,roc_auc,23,GBT,0.69916
1824,chi_0.5,roc_auc,24,GBT,0.73722
1825,chi_0.5,roc_auc,25,GBT,0.65903
1826,chi_0.5,roc_auc,26,GBT,0.71855
1827,chi_0.5,roc_auc,27,GBT,0.70012
1828,chi_0.5,roc_auc,28,GBT,0.73664
1829,chi_0.5,roc_auc,29,GBT,0.67096
1830,chi_0.5,roc_auc,30,GBT,0.68036
1831,chi_0.5,roc_auc,31,GBT,0.70751
1832,chi_0.5,roc_auc,32,GBT,0.75183
1833,chi_0.5,roc_auc,33,GBT,0.69679
1834,chi_0.5,roc_auc,34,GBT,0.6975
1835,chi_0.5,roc_auc,35,GBT,0.68224
1836,chi_0.5,roc_auc,36,GBT,0.69626
1837,chi_0.5,roc_auc,37,GBT,0.70034
1838,chi_0.5,roc_auc,38,GBT,0.70737
1839,chi_0.5,roc_auc,39,GBT,0.66967
1840,chi_0.5,roc_auc,40,GBT,0.67989
1841,chi_0.5,roc_auc,41,GBT,0.71431
1842,chi_0.5,roc_auc,42,GBT,0.6565
1843,chi_0.5,roc_auc,43,GBT,0.70635
1844,chi_0.5,roc_auc,44,GBT,0.68291
1845,chi_0.5,roc_auc,45,GBT,0.66139
1846,chi_0.5,roc_auc,46,GBT,0.70545
1847,chi_0.5,roc_auc,47,GBT,0.7228
1848,chi_0.5,roc_auc,48,GBT,0.6936
1849,chi_0.5,roc_auc,49,GBT,0.71756
1850,chi_0.5,roc_auc,50,GBT,0.70678
1851,chi_0.5,roc_auc,51,GBT,0.72579
1852,chi_0.5,roc_auc,52,GBT,0.66291
1853,chi_0.5,roc_auc,53,GBT,0.69485
1854,chi_0.5,roc_auc,54,GBT,0.6822
1855,chi_0.5,roc_auc,55,GBT,0.66577
1856,chi_0.5,roc_auc,56,GBT,0.69656
1857,chi_0.5,roc_auc,57,GBT,0.72178
1858,chi_0.5,roc_auc,58,GBT,0.68804
1859,chi_0.5,roc_auc,59,GBT,0.69703
1860,chi_0.5,roc_auc,60,GBT,0.72796
1861,chi_0.5,roc_auc,61,GBT,0.67132
1862,chi_0.5,roc_auc,62,GBT,0.70711
1863,chi_0.5,roc_auc,63,GBT,0.6706
1864,chi_0.5,roc_auc,64,GBT,0.68623
1865,chi_0.5,roc_auc,65,GBT,0.70303
1866,chi_0.5,roc_auc,66,GBT,0.70704
1867,chi_0.5,roc_auc,67,GBT,0.72761
1868,chi_0.5,roc_auc,68,GBT,0.68572
1869,chi_0.5,roc_auc,69,GBT,0.67607
1870,chi_0.5,roc_auc,70,GBT,0.68736
1871,chi_0.5,roc_auc,71,GBT,0.68759
1872,chi_0.5,roc_auc,72,GBT,0.6735
1873,chi_0.5,roc_auc,73,GBT,0.71897
1874,chi_0.5,roc_auc,74,GBT,0.69701
1875,chi_0.5,roc_auc,75,GBT,0.6677
1876,chi_0.5,roc_auc,76,GBT,0.69746
1877,chi_0.5,roc_auc,77,GBT,0.66645
1878,chi_0.5,roc_auc,78,GBT,0.70771
1879,chi_0.5,roc_auc,79,GBT,0.698
1880,chi_0.5,roc_auc,80,GBT,0.71867
1881,chi_0.5,roc_auc,81,GBT,0.69654
1882,chi_0.5,roc_auc,82,GBT,0.70429
1883,chi_0.5,roc_auc,83,GBT,0.74741
1884,chi_0.5,roc_auc,84,GBT,0.70675
1885,chi_0.5,roc_auc,85,GBT,0.70525
1886,chi_0.5,roc_auc,86,GBT,0.73272
1887,chi_0.5,roc_auc,87,GBT,0.70688
1888,chi_0.5,roc_auc,88,GBT,0.67123
1889,chi_0.5,roc_auc,89,GBT,0.69017
1890,chi_0.5,roc_auc,90,GBT,0.74679
1891,chi_0.5,roc_auc,91,GBT,0.712
1892,chi_0.5,roc_auc,92,GBT,0.7211
1893,chi_0.5,roc_auc,93,GBT,0.72647
1894,chi_0.5,roc_auc,94,GBT,0.71972
1895,chi_0.5,roc_auc,95,GBT,0.74092
1896,chi_0.5,roc_auc,96,GBT,0.70053
1897,chi_0.5,roc_auc,97,GBT,0.6793
1898,chi_0.5,roc_auc,98,GBT,0.73065
1899,chi_0.5,roc_auc,99,GBT,0.71812
1900,chi_0.5,roc_auc,100,GBT,0.71032
1901,chi_0.5,roc_auc,101,GBT,0.72832
1902,chi_0.5,roc_auc,102,GBT,0.69228
1903,chi_0.5,roc_auc,103,GBT,0.74326
1904,chi_0.5,roc_auc,104,GBT,0.73698
1905,chi_0.5,roc_auc,105,GBT,0.70363
1906,chi_0.5,roc_auc,106,GBT,0.67541
1907,chi_0.5,roc_auc,107,GBT,0.69762
1908,chi_0.5,roc_auc,108,GBT,0.70404
1909,chi_0.5,roc_auc,109,GBT,0.66197
1910,chi_0.5,roc_auc,110,GBT,0.668
1911,chi_0.5,roc_auc,111,GBT,0.69289
1912,chi_0.5,roc_auc,112,GBT,0.67982
1913,chi_0.5,roc_auc,113,GBT,0.68322
1914,chi_0.5,roc_auc,114,GBT,0.70754
1915,chi_0.5,roc_auc,115,GBT,0.73389
1916,chi_0.5,roc_auc,116,GBT,0.69058
1917,chi_0.5,roc_auc,117,GBT,0.71105
1918,chi_0.5,roc_auc,118,GBT,0.67746
1919,chi_0.5,roc_auc,119,GBT,0.72182
1920,chi_0.25,nef,0,GBT,0.46575
1921,chi_0.25,nef,1,GBT,0.51701
1922,chi_0.25,nef,2,GBT,0.49315
1923,chi_0.25,nef,3,GBT,0.55479
1924,chi_0.25,nef,4,GBT,0.4863
1925,chi_0.25,nef,5,GBT,0.4966
1926,chi_0.25,nef,6,GBT,0.49315
1927,chi_0.25,nef,7,GBT,0.4726
1928,chi_0.25,nef,8,GBT,0.53741
1929,chi_0.25,nef,9,GBT,0.5411
1930,chi_0.25,nef,10,GBT,0.4863
1931,chi_0.25,nef,11,GBT,0.50685
1932,chi_0.25,nef,12,GBT,0.4863
1933,chi_0.25,nef,13,GBT,0.4898
1934,chi_0.25,nef,14,GBT,0.55479
1935,chi_0.25,nef,15,GBT,0.5
1936,chi_0.25,nef,16,GBT,0.5102
1937,chi_0.25,nef,17,GBT,0.55479
1938,chi_0.25,nef,18,GBT,0.5137
1939,chi_0.25,nef,19,GBT,0.46575
1940,chi_0.25,nef,20,GBT,0.4966
1941,chi_0.25,nef,21,GBT,0.52055
1942,chi_0.25,nef,22,GBT,0.49315
1943,chi_0.25,nef,23,GBT,0.5411
1944,chi_0.25,nef,24,GBT,0.53741
1945,chi_0.25,nef,25,GBT,0.56164
1946,chi_0.25,nef,26,GBT,0.52055
1947,chi_0.25,nef,27,GBT,0.50685
1948,chi_0.25,nef,28,GBT,0.4966
1949,chi_0.25,nef,29,GBT,0.58219
1950,chi_0.25,nef,30,GBT,0.45205
1951,chi_0.25,nef,31,GBT,0.4863
1952,chi_0.25,nef,32,GBT,0.46259
1953,chi_0.25,nef,33,GBT,0.49315
1954,chi_0.25,nef,34,GBT,0.43836
1955,chi_0.25,nef,35,GBT,0.50685
1956,chi_0.25,nef,36,GBT,0.46575
1957,chi_0.25,nef,37,GBT,0.4966
1958,chi_0.25,nef,38,GBT,0.5
1959,chi_0.25,nef,39,GBT,0.4589
1960,chi_0.25,nef,40,GBT,0.4726
1961,chi_0.25,nef,41,GBT,0.4898
1962,chi_0.25,nef,42,GBT,0.5
1963,chi_0.25,nef,43,GBT,0.50685
1964,chi_0.25,nef,44,GBT,0.50685
1965,chi_0.25,nef,45,GBT,0.4966
1966,chi_0.25,nef,46,GBT,0.46575
1967,chi_0.25,nef,47,GBT,0.5274
1968,chi_0.25,nef,48,GBT,0.46939
1969,chi_0.25,nef,49,GBT,0.54795
1970,chi_0.25,nef,50,GBT,0.52055
1971,chi_0.25,nef,51,GBT,0.5137
1972,chi_0.25,nef,52,GBT,0.5034
1973,chi_0.25,nef,53,GBT,0.4589
1974,chi_0.25,nef,54,GBT,0.4726
1975,chi_0.25,nef,55,GBT,0.53425
1976,chi_0.25,nef,56,GBT,0.5102
1977,chi_0.25,nef,57,GBT,0.54795
1978,chi_0.25,nef,58,GBT,0.46575
1979,chi_0.25,nef,59,GBT,0.4726
1980,chi_0.25,nef,60,GBT,0.5034
1981,chi_0.25,nef,61,GBT,0.5137
1982,chi_0.25,nef,62,GBT,0.53425
1983,chi_0.25,nef,63,GBT,0.4863
1984,chi_0.25,nef,64,GBT,0.5034
1985,chi_0.25,nef,65,GBT,0.44521
1986,chi_0.25,nef,66,GBT,0.46575
1987,chi_0.25,nef,67,GBT,0.46575
1988,chi_0.25,nef,68,GBT,0.48299
1989,chi_0.25,nef,69,GBT,0.49315
1990,chi_0.25,nef,70,GBT,0.49315
1991,chi_0.25,nef,71,GBT,0.46575
1992,chi_0.25,nef,72,GBT,0.5102
1993,chi_0.25,nef,73,GBT,0.49315
1994,chi_0.25,nef,74,GBT,0.53425
1995,chi_0.25,nef,75,GBT,0.52055
1996,chi_0.25,nef,76,GBT,0.52381
1997,chi_0.25,nef,77,GBT,0.52055
1998,chi_0.25,nef,78,GBT,0.5
1999,chi_0.25,nef,79,GBT,0.46575
2000,chi_0.25,nef,80,GBT,0.46939
2001,chi_0.25,nef,81,GBT,0.47945
2002,chi_0.25,nef,82,GBT,0.56164
2003,chi_0.25,nef,83,GBT,0.47945
2004,chi_0.25,nef,84,GBT,0.49315
2005,chi_0.25,nef,85,GBT,0.47619
2006,chi_0.25,nef,86,GBT,0.5411
2007,chi_0.25,nef,87,GBT,0.4863
2008,chi_0.25,nef,88,GBT,0.5411
2009,chi_0.25,nef,89,GBT,0.53741
2010,chi_0.25,nef,90,GBT,0.5
2011,chi_0.25,nef,91,GBT,0.47945
2012,chi_0.25,nef,92,GBT,0.4863
2013,chi_0.25,nef,93,GBT,0.52381
2014,chi_0.25,nef,94,GBT,0.5
2015,chi_0.25,nef,95,GBT,0.4589
2016,chi_0.25,nef,96,GBT,0.48299
2017,chi_0.25,nef,97,GBT,0.49315
2018,chi_0.25,nef,98,GBT,0.5137
2019,chi_0.25,nef,99,GBT,0.4863
2020,chi_0.25,nef,100,GBT,0.53741
2021,chi_0.25,nef,101,GBT,0.47945
2022,chi_0.25,nef,102,GBT,0.53425
2023,chi_0.25,nef,103,GBT,0.47945
2024,chi_0.25,nef,104,GBT,0.54422
2025,chi_0.25,nef,105,GBT,0.4863
2026,chi_0.25,nef,106,GBT,0.44521
2027,chi_0.25,nef,107,GBT,0.4863
2028,chi_0.25,nef,108,GBT,0.52381
2029,chi_0.25,nef,109,GBT,0.47945
2030,chi_0.25,nef,110,GBT,0.54795
2031,chi_0.25,nef,111,GBT,0.5
2032,chi_0.25,nef,112,GBT,0.47619
2033,chi_0.25,nef,113,GBT,0.5137
2034,chi_0.25,nef,114,GBT,0.52055
2035,chi_0.25,nef,115,GBT,0.47945
2036,chi_0.25,nef,116,GBT,0.45578
2037,chi_0.25,nef,117,GBT,0.54795
2038,chi_0.25,nef,118,GBT,0.5137
2039,chi_0.25,nef,119,GBT,0.5274
2040,chi_0.25,roc_auc,0,GBT,0.82705
2041,chi_0.25,roc_auc,1,GBT,0.85043
2042,chi_0.25,roc_auc,2,GBT,0.84811
2043,chi_0.25,roc_auc,3,GBT,0.83928
2044,chi_0.25,roc_auc,4,GBT,0.81727
2045,chi_0.25,roc_auc,5,GBT,0.84769
2046,chi_0.25,roc_auc,6,GBT,0.84694
2047,chi_0.25,roc_auc,7,GBT,0.82183
2048,chi_0.25,roc_auc,8,GBT,0.84048
2049,chi_0.25,roc_auc,9,GBT,0.83916
2050,chi_0.25,roc_auc,10,GBT,0.83064
2051,chi_0.25,roc_auc,11,GBT,0.84406
2052,chi_0.25,roc_auc,12,GBT,0.80209
2053,chi_0.25,roc_auc,13,GBT,0.81337
2054,chi_0.25,roc_auc,14,GBT,0.85131
2055,chi_0.25,roc_auc,15,GBT,0.85691
2056,chi_0.25,roc_auc,16,GBT,0.8356
2057,chi_0.25,roc_auc,17,GBT,0.82195
2058,chi_0.25,roc_auc,18,GBT,0.85106
2059,chi_0.25,roc_auc,19,GBT,0.81796
2060,chi_0.25,roc_auc,20,GBT,0.79884
2061,chi_0.25,roc_auc,21,GBT,0.84236
2062,chi_0.25,roc_auc,22,GBT,0.84986
2063,chi_0.25,roc_auc,23,GBT,0.84571
2064,chi_0.25,roc_auc,24,GBT,0.82209
2065,chi_0.25,roc_auc,25,GBT,0.86797
2066,chi_0.25,roc_auc,26,GBT,0.8488
2067,chi_0.25,roc_auc,27,GBT,0.80941
2068,chi_0.25,roc_auc,28,GBT,0.82975
2069,chi_0.25,roc_auc,29,GBT,0.86527
2070,chi_0.25,roc_auc,30,GBT,0.81202
2071,chi_0.25,roc_auc,31,GBT,0.82989
2072,chi_0.25,roc_auc,32,GBT,0.79899
2073,chi_0.25,roc_auc,33,GBT,0.84297
2074,chi_0.25,roc_auc,34,GBT,0.85081
2075,chi_0.25,roc_auc,35,GBT,0.86759
2076,chi_0.25,roc_auc,36,GBT,0.83809
2077,chi_0.25,roc_auc,37,GBT,0.83005
2078,chi_0.25,roc_auc,38,GBT,0.83933
2079,chi_0.25,roc_auc,39,GBT,0.85213
2080,chi_0.25,roc_auc,40,GBT,0.81945
2081,chi_0.25,roc_auc,41,GBT,0.83223
2082,chi_0.25,roc_auc,42,GBT,0.81825
2083,chi_0.25,roc_auc,43,GBT,0.8401
2084,chi_0.25,roc_auc,44,GBT,0.83695
2085,chi_0.25,roc_auc,45,GBT,0.8472
2086,chi_0.25,roc_auc,46,GBT,0.82688
2087,chi_0.25,roc_auc,47,GBT,0.82702
2088,chi_0.25,roc_auc,48,GBT,0.79562
2089,chi_0.25,roc_auc,49,GBT,0.86551
2090,chi_0.25,roc_auc,50,GBT,0.84944
2091,chi_0.25,roc_auc,51,GBT,0.83578
2092,chi_0.25,roc_auc,52,GBT,0.85461
2093,chi_0.25,roc_auc,53,GBT,0.83031
2094,chi_0.25,roc_auc,54,GBT,0.8319
2095,chi_0.25,roc_auc,55,GBT,0.88375
2096,chi_0.25,roc_auc,56,GBT,0.81509
2097,chi_0.25,roc_auc,57,GBT,0.83131
2098,chi_0.25,roc_auc,58,GBT,0.82378
2099,chi_0.25,roc_auc,59,GBT,0.80206
2100,chi_0.25,roc_auc,60,GBT,0.83303
2101,chi_0.25,roc_auc,61,GBT,0.83063
2102,chi_0.25,roc_auc,62,GBT,0.84506
2103,chi_0.25,roc_auc,63,GBT,0.86311
2104,chi_0.25,roc_auc,64,GBT,0.8335
2105,chi_0.25,roc_auc,65,GBT,0.82575
2106,chi_0.25,roc_auc,66,GBT,0.83373
2107,chi_0.25,roc_auc,67,GBT,0.84644
2108,chi_0.25,roc_auc,68,GBT,0.83675
2109,chi_0.25,roc_auc,69,GBT,0.84352
2110,chi_0.25,roc_auc,70,GBT,0.82374
2111,chi_0.25,roc_auc,71,GBT,0.82443
2112,chi_0.25,roc_auc,72,GBT,0.81706
2113,chi_0.25,roc_auc,73,GBT,0.81131
2114,chi_0.25,roc_auc,74,GBT,0.84506
2115,chi_0.25,roc_auc,75,GBT,0.84353
2116,chi_0.25,roc_auc,76,GBT,0.83065
2117,chi_0.25,roc_auc,77,GBT,0.82488
2118,chi_0.25,roc_auc,78,GBT,0.83838
2119,chi_0.25,roc_auc,79,GBT,0.81558
2120,chi_0.25,roc_auc,80,GBT,0.8496
2121,chi_0.25,roc_auc,81,GBT,0.8018
2122,chi_0.25,roc_auc,82,GBT,0.8361
2123,chi_0.25,roc_auc,83,GBT,0.83576
2124,chi_0.25,roc_auc,84,GBT,0.83755
2125,chi_0.25,roc_auc,85,GBT,0.85329
2126,chi_0.25,roc_auc,86,GBT,0.86421
2127,chi_0.25,roc_auc,87,GBT,0.83441
2128,chi_0.25,roc_auc,88,GBT,0.86539
2129,chi_0.25,roc_auc,89,GBT,0.8444
2130,chi_0.25,roc_auc,90,GBT,0.81763
2131,chi_0.25,roc_auc,91,GBT,0.84601
2132,chi_0.25,roc_auc,92,GBT,0.84425
2133,chi_0.25,roc_auc,93,GBT,0.83918
2134,chi_0.25,roc_auc,94,GBT,0.83091
2135,chi_0.25,roc_auc,95,GBT,0.83229
2136,chi_0.25,roc_auc,96,GBT,0.85213
2137,chi_0.25,roc_auc,97,GBT,0.81227
2138,chi_0.25,roc_auc,98,GBT,0.84555
2139,chi_0.25,roc_auc,99,GBT,0.82931
2140,chi_0.25,roc_auc,100,GBT,0.82458
2141,chi_0.25,roc_auc,101,GBT,0.82966
2142,chi_0.25,roc_auc,102,GBT,0.81931
2143,chi_0.25,roc_auc,103,GBT,0.84446
2144,chi_0.25,roc_auc,104,GBT,0.86486
2145,chi_0.25,roc_auc,105,GBT,0.82614
2146,chi_0.25,roc_auc,106,GBT,0.82696
2147,chi_0.25,roc_auc,107,GBT,0.84264
2148,chi_0.25,roc_auc,108,GBT,0.83281
2149,chi_0.25,roc_auc,109,GBT,0.85491
2150,chi_0.25,roc_auc,110,GBT,0.82921
2151,chi_0.25,roc_auc,111,GBT,0.81892
2152,chi_0.25,roc_auc,112,GBT,0.82782
2153,chi_0.25,roc_auc,113,GBT,0.84052
2154,chi_0.25,roc_auc,114,GBT,0.81775
2155,chi_0.25,roc_auc,115,GBT,0.79526
2156,chi_0.25,roc_auc,116,GBT,0.82435
2157,chi_0.25,roc_auc,117,GBT,0.86708
2158,chi_0.25,roc_auc,118,GBT,0.85191
2159,chi_0.25,roc_auc,119,GBT,0.84432
2160,chi_0.0,nef,0,GBT,0.7483
2161,chi_0.0,nef,1,GBT,0.66438
2162,chi_0.0,nef,2,GBT,0.72603
2163,chi_0.0,nef,3,GBT,0.73973
2164,chi_0.0,nef,4,GBT,0.68707
2165,chi_0.0,nef,5,GBT,0.71233
2166,chi_0.0,nef,6,GBT,0.73973
2167,chi_0.0,nef,7,GBT,0.75342
2168,chi_0.0,nef,8,GBT,0.76871
2169,chi_0.0,nef,9,GBT,0.70548
2170,chi_0.0,nef,10,GBT,0.69178
2171,chi_0.0,nef,11,GBT,0.70548
2172,chi_0.0,nef,12,GBT,0.72109
2173,chi_0.0,nef,13,GBT,0.74658
2174,chi_0.0,nef,14,GBT,0.70548
2175,chi_0.0,nef,15,GBT,0.73973
2176,chi_0.0,nef,16,GBT,0.66667
2177,chi_0.0,nef,17,GBT,0.71233
2178,chi_0.0,nef,18,GBT,0.72603
2179,chi_0.0,nef,19,GBT,0.73973
2180,chi_0.0,nef,20,GBT,0.71429
2181,chi_0.0,nef,21,GBT,0.69178
2182,chi_0.0,nef,22,GBT,0.74658
2183,chi_0.0,nef,23,GBT,0.74658
2184,chi_0.0,nef,24,GBT,0.72789
2185,chi_0.0,nef,25,GBT,0.69178
2186,chi_0.0,nef,26,GBT,0.73973
2187,chi_0.0,nef,27,GBT,0.65753
2188,chi_0.0,nef,28,GBT,0.76871
2189,chi_0.0,nef,29,GBT,0.72603
2190,chi_0.0,nef,30,GBT,0.67123
2191,chi_0.0,nef,31,GBT,0.73288
2192,chi_0.0,nef,32,GBT,0.68707
2193,chi_0.0,nef,33,GBT,0.71233
2194,chi_0.0,nef,34,GBT,0.78082
2195,chi_0.0,nef,35,GBT,0.71233
2196,chi_0.0,nef,36,GBT,0.70748
2197,chi_0.0,nef,37,GBT,0.67808
2198,chi_0.0,nef,38,GBT,0.75342
2199,chi_0.0,nef,39,GBT,0.69863
2200,chi_0.0,nef,40,GBT,0.7483
2201,chi_0.0,nef,41,GBT,0.67808
2202,chi_0.0,nef,42,GBT,0.68493
2203,chi_0.0,nef,43,GBT,0.72603
2204,chi_0.0,nef,44,GBT,0.72109
2205,chi_0.0,nef,45,GBT,0.69863
2206,chi_0.0,nef,46,GBT,0.71918
2207,chi_0.0,nef,47,GBT,0.73288
2208,chi_0.0,nef,48,GBT,0.7415
2209,chi_0.0,nef,49,GBT,0.76027
2210,chi_0.0,nef,50,GBT,0.71233
2211,chi_0.0,nef,51,GBT,0.66438
2212,chi_0.0,nef,52,GBT,0.70068
2213,chi_0.0,nef,53,GBT,0.78767
2214,chi_0.0,nef,54,GBT,0.64384
2215,chi_0.0,nef,55,GBT,0.77397
2216,chi_0.0,nef,56,GBT,0.72789
2217,chi_0.0,nef,57,GBT,0.72603
2218,chi_0.0,nef,58,GBT,0.76712
2219,chi_0.0,nef,59,GBT,0.67808
2220,chi_0.0,nef,60,GBT,0.70748
2221,chi_0.0,nef,61,GBT,0.69178
2222,chi_0.0,nef,62,GBT,0.71233
2223,chi_0.0,nef,63,GBT,0.68493
2224,chi_0.0,nef,64,GBT,0.68707
